2025-07-28 08:29:04.780 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-07-28 09:53:30.288 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:53:58.068 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-新增部门, dept: Dept(id=null, name=Python, createTime=null, updateTime=null)
2025-07-28 09:53:58.108 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:54:12.189 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-根据部门id查询, id: 12
2025-07-28 09:54:18.418 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-修改部门, dept: Dept(id=12, name=SwiftUI, createTime=2025-07-28T09:53:58, updateTime=2025-07-28T09:53:58)
2025-07-28 09:54:18.433 [http-nio-8080-exec-1] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:54:43.400 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-根据部门id查询, id: 5
2025-07-28 09:54:51.605 [http-nio-8080-exec-3] INFO  local.example.controller.DeptController-修改部门, dept: Dept(id=5, name=JavaWeb, createTime=2025-07-22T16:51:07, updateTime=2025-07-22T16:51:07)
2025-07-28 09:54:51.621 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:08.467 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:33.320 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:35.511 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:47.466 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:51.450 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:55:54.437 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:56:11.424 [http-nio-8080-exec-1] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:56:15.169 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:56:16.704 [http-nio-8080-exec-3] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:56:19.319 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:57:53.386 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:58:12.987 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:58:32.203 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:58:51.980 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:58:53.598 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 09:59:38.470 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:00:03.529 [http-nio-8080-exec-1] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept/12.
2025-07-28 10:01:03.544 [http-nio-8080-exec-2] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept/12.
2025-07-28 10:02:54.302 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-07-28 10:02:56.333 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-07-28 10:02:56.349 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-07-28 10:02:56.359 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-07-28 10:02:58.507 [main] INFO  local.example.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.11 with PID 58762 (/Users/carter/Desktop/Javaweb/Javaweb_review/web-application/tlias-web-management/target/classes started by carter in /Users/carter/Desktop/Javaweb/Javaweb_review/web-application)
2025-07-28 10:02:58.522 [main] INFO  local.example.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2025-07-28 10:02:58.945 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-07-28 10:02:58.950 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-07-28 10:02:58.951 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-07-28 10:02:58.951 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.42]
2025-07-28 10:02:58.966 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-07-28 10:02:58.967 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 428 ms
2025-07-28 10:02:59.274 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-07-28 10:02:59.280 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-07-28 10:02:59.284 [main] INFO  local.example.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.949 seconds (process running for 1.276)
2025-07-28 10:03:04.677 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-07-28 10:03:04.678 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2025-07-28 10:03:04.679 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2025-07-28 10:03:04.693 [http-nio-8080-exec-1] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept/12.
2025-07-28 10:03:59.336 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:03:59.368 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-07-28 10:03:59.664 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@44575b88
2025-07-28 10:03:59.665 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-07-28 10:04:00.207 [http-nio-8080-exec-3] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:07.072 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:19.873 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:23.120 [http-nio-8080-exec-6] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept.
2025-07-28 10:04:35.185 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:37.270 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:38.461 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:39.973 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:04:47.659 [http-nio-8080-exec-1] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept.
2025-07-28 10:05:21.102 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:05:26.768 [http-nio-8080-exec-3] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource dept.
2025-07-28 10:06:18.696 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:07:55.770 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:07:59.733 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:10.457 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:12.891 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:21.583 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:25.682 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:31.207 [http-nio-8080-exec-1] INFO  local.example.controller.DeptController-根据部门id查询, id: 12
2025-07-28 10:08:35.674 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-修改部门, dept: Dept(id=12, name=Swift-UI, createTime=2025-07-28T09:53:58, updateTime=2025-07-28T09:54:18)
2025-07-28 10:08:35.711 [http-nio-8080-exec-3] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:41.510 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-根据id删除部门, id: 12
2025-07-28 10:08:41.520 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:08:48.146 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-新增部门, dept: Dept(id=null, name=SwiftUI, createTime=null, updateTime=null)
2025-07-28 10:08:48.166 [http-nio-8080-exec-7] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:09:03.550 [http-nio-8080-exec-8] INFO  local.example.controller.DeptController-新增部门, dept: Dept(id=null, name=Python, createTime=null, updateTime=null)
2025-07-28 10:09:03.575 [http-nio-8080-exec-9] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 10:42:59.961 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s771ms), soft-evicting connections from pool.
2025-07-28 11:13:30.093 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s859ms), soft-evicting connections from pool.
2025-07-28 11:24:35.420 [http-nio-8080-exec-10] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 11:24:57.531 [http-nio-8080-exec-1] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 11:43:36.149 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=18m30s956ms).
2025-07-28 12:16:51.094 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=33m14s946ms).
2025-07-28 12:34:46.982 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=17m55s887ms).
2025-07-28 12:44:50.989 [http-nio-8080-exec-2] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 12:45:42.040 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=10m55s58ms).
2025-07-28 13:04:58.616 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m8s985ms).
2025-07-28 13:09:41.538 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=3m42s896ms).
2025-07-28 13:15:59.371 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m46s38ms).
2025-07-28 13:26:22.825 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=5m53s389ms).
2025-07-28 13:28:17.001 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m54s175ms).
2025-07-28 13:37:04.389 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m17s364ms).
2025-07-28 13:46:56.235 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m21s835ms).
2025-07-28 13:57:16.962 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m19s185ms).
2025-07-28 14:00:48.442 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m1s444ms).
2025-07-28 14:02:18.019 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s562ms), soft-evicting connections from pool.
2025-07-28 14:32:48.116 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s858ms), soft-evicting connections from pool.
2025-07-28 16:18:18.786 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Retrograde clock change detected (housekeeper delta=29s653ms), soft-evicting connections from pool.
2025-07-28 18:26:03.502 [http-nio-8080-exec-3] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 18:39:06.010 [http-nio-8080-exec-4] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 18:39:12.032 [http-nio-8080-exec-5] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 18:39:13.852 [http-nio-8080-exec-6] INFO  local.example.controller.DeptController-查询部门列表
2025-07-28 18:54:40.582 [http-nio-8080-exec-7] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:55:07.326 [http-nio-8080-exec-8] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:55:08.117 [http-nio-8080-exec-9] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:56:27.819 [http-nio-8080-exec-10] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:56:33.356 [http-nio-8080-exec-1] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:57:18.723 [http-nio-8080-exec-2] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:58:59.713 [http-nio-8080-exec-3] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:59:13.297 [http-nio-8080-exec-4] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource .
2025-07-28 18:59:15.590 [http-nio-8080-exec-5] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource .
2025-07-28 18:59:18.138 [http-nio-8080-exec-6] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：No static resource em.
2025-07-28 18:59:23.339 [http-nio-8080-exec-7] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:59:24.414 [http-nio-8080-exec-8] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 18:59:27.136 [http-nio-8080-exec-9] INFO  local.example.controller.EmpController-分页条件查询员工信息, page=1, pageSize=10
2025-07-28 19:04:13.793 [http-nio-8080-exec-10] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：Validation failed for argument [0] in public local.example.pojo.Result local.example.controller.EmpController.page(local.example.pojo.EmpQueryParam) with 3 errors: [Field error in object 'empQueryParam' on field 'begin': rejected value [undefined]; codes [typeMismatch.empQueryParam.begin,typeMismatch.begin,typeMismatch.java.time.LocalDate,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [empQueryParam.begin,begin]; arguments []; default message [begin]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'java.time.LocalDate' for property 'begin'; Failed to convert from type [java.lang.String] to type [@org.springframework.format.annotation.DateTimeFormat java.time.LocalDate] for value [undefined]]] [Field error in object 'empQueryParam' on field 'end': rejected value [undefined]; codes [typeMismatch.empQueryParam.end,typeMismatch.end,typeMismatch.java.time.LocalDate,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [empQueryParam.end,end]; arguments []; default message [end]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'java.time.LocalDate' for property 'end'; Failed to convert from type [java.lang.String] to type [@org.springframework.format.annotation.DateTimeFormat java.time.LocalDate] for value [undefined]]] [Field error in object 'empQueryParam' on field 'pageSize': rejected value [undefined]; codes [typeMismatch.empQueryParam.pageSize,typeMismatch.pageSize,typeMismatch.java.lang.Integer,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [empQueryParam.pageSize,pageSize]; arguments []; default message [pageSize]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'java.lang.Integer' for property 'pageSize'; For input string: "undefined"]] 
2025-07-28 19:04:14.818 [http-nio-8080-exec-1] ERROR local.example.exception.GlobalExceptionHandler-全局异常捕获：Validation failed for argument [0] in public local.example.pojo.Result local.example.controller.EmpController.page(local.example.pojo.EmpQueryParam) with 2 errors: [Field error in object 'empQueryParam' on field 'begin': rejected value [undefined]; codes [typeMismatch.empQueryParam.begin,typeMismatch.begin,typeMismatch.java.time.LocalDate,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [empQueryParam.begin,begin]; arguments []; default message [begin]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'java.time.LocalDate' for property 'begin'; Failed to convert from type [java.lang.String] to type [@org.springframework.format.annotation.DateTimeFormat java.time.LocalDate] for value [undefined]]] [Field error in object 'empQueryParam' on field 'end': rejected value [undefined]; codes [typeMismatch.empQueryParam.end,typeMismatch.end,typeMismatch.java.time.LocalDate,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [empQueryParam.end,end]; arguments []; default message [end]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'java.time.LocalDate' for property 'end'; Failed to convert from type [java.lang.String] to type [@org.springframework.format.annotation.DateTimeFormat java.time.LocalDate] for value [undefined]]] 
